gene_A,gene_B,K_final_A,K_final_B,discovery_sensitivity,discovery_specificity,GSE62452_sensitivity,GSE62452_specificity,tumor_spearman_r,threshold_instability_A,threshold_instability_B,mean_threshold_instability,performance_score,redundancy_penalty,threshold_instability_penalty,pair_score,redundancy_category,target_coexpr_est,max_off_target_coexpr_est,max_off_target_compartment,scrna_score
TPX2,MUC16,0.7229964697986911,0.4733043726065361,0.7640449438202247,1.0,1.0,0.0,0.3588488393777614,0.1722119354068063,0.0,0.0861059677034031,0.6910112359550562,0.0717697678755522,0.0086105967703403,-1.3305271881587553,low-to-moderate correlation / partial independence,0.1673239436619718,0.1111111111111111,CD8 T cells,-0.3882316118935838
MUC16,IL1R2,0.4733043726065361,0.6056144394440304,0.7696629213483146,0.994011976047904,1.0,0.0,0.1219066761097686,0.0,0.0,0.0,0.6909187243490547,0.0243813352219537,0.0,-1.3718037689323677,weak correlation / high independence,0.1478873239436619,0.1111111111111111,CD8 T cells,-0.4076682316118937
MUC16,SPRY4,0.4733043726065361,0.8034291432449421,0.7865168539325843,1.0,1.0,0.0,0.0735220971180077,0.0,0.0,0.0,0.6966292134831461,0.0147044194236015,0.0,-1.3803600259717546,weak correlation / high independence,0.1430985915492957,0.1111111111111111,Tregs,-0.4124569640062598
MUC4,MUC16,0.6588669326559171,0.4733043726065361,0.348314606741573,1.0,0.5797101449275363,0.8688524590163934,0.5765312531701243,0.2225308109520564,0.0,0.1112654054760282,0.6992193026713757,0.1153062506340248,0.0111265405476028,-1.4247095761471849,moderate correlation,0.156056338028169,0.1111111111111111,Tregs,-0.3994992175273866
ETV1,MUC16,0.6641001764469112,0.4733043726065361,0.8089887640449438,1.0,1.0,0.0,0.0723012063189351,0.0248227584393116,0.0,0.0124113792196558,0.702247191011236,0.014460241263787,0.0012411379219655,-1.4503868955297596,weak correlation / high independence,0.128169014084507,0.1111111111111111,CD8 T cells,-0.4273865414710486
MUC16,PLEKHA2,0.4733043726065361,0.2434402352438865,0.8089887640449438,1.0,1.0,0.0,0.3108491639501935,0.0,0.0,0.0,0.702247191011236,0.0621698327900387,0.0,-1.49544689842982,low-to-moderate correlation / partial independence,0.1284507042253521,0.1111111111111111,CD8 T cells,-0.4271048513302035
PTPRR,MUC16,0.5441886518479988,0.4733043726065361,0.8033707865168539,0.994011976047904,1.0,0.0,0.2507254897722683,0.0262167266474666,0.0,0.0131083633237333,0.6993456906411895,0.0501450979544536,0.0013108363323733,-1.5045359087473595,low-to-moderate correlation / partial independence,0.1250704225352112,0.1111111111111111,CD8 T cells,-0.4304851330203444
MUC16,CEP55,0.4733043726065361,0.6504842260639693,0.8089887640449438,1.0,1.0,0.0,0.363008433727605,0.0,0.0092228620594016,0.0046114310297008,0.702247191011236,0.072601686745521,0.00046114310297,-1.5345089095727795,low-to-moderate correlation / partial independence,0.1228169014084507,0.1111111111111111,CD8 T cells,-0.4327386541471049
CAPN9,MUC16,0.6169507151469692,0.4733043726065361,0.5842696629213483,1.0,1.0,0.0,0.0280700130604598,0.2016655848611086,0.0,0.1008327924305543,0.6460674157303371,0.0056140026120919,0.0100832792430554,-1.5347315875645604,weak correlation / high independence,0.1225352112676056,0.1111111111111111,CD8 T cells,-0.43302034428795
MUC16,TEP1,0.4733043726065361,0.8518818708710447,0.7752808988764045,1.0,1.0,0.0,0.1390880708453369,0.0,0.0,0.0,0.6938202247191011,0.0278176141690673,0.0,-1.5540286883545047,weak correlation / high independence,0.1115492957746479,0.1111111111111111,CD8 T cells,-0.4440062597809077
